Trade #,Type,Signal,Date/Time,Price INR,Contracts,Profit INR,Profit %,Cum. Profit INR,Cum. Profit %,Run-up INR,Run-up %,Drawdown INR,Drawdown %
481,Exit Short,Close entry(s) order Short,30-12-2021 12:36,587.7,1,-4875,-0.67,366375,-0.36,3750,0.51,5375,0.74
481,Entry Short,Short,30-12-2021 09:03,583.8,1,-4875,-0.67,366375,-0.36,3750,0.51,5375,0.74
480,Exit Long,Close entry(s) order Long,30-12-2021 09:03,583.8,1,-6000,-0.82,371250,-0.44,2875,0.39,6500,0.88
480,Entry Long,Long,29-12-2021 22:12,588.6,1,-6000,-0.82,371250,-0.44,2875,0.39,6500,0.88
479,Exit Short,Long,29-12-2021 22:12,588.6,1,-7000,-0.96,377250,-0.51,1250,0.17,7250,0.99
479,Entry Short,Short,29-12-2021 20:54,583,1,-7000,-0.96,377250,-0.51,1250,0.17,7250,0.99
478,Exit Long,Close entry(s) order Long,28-12-2021 12:54,588,1,24625,3.47,384250,1.81,30375,4.28,2375,0.33
478,Entry Long,Long,27-12-2021 17:09,568.3,1,24625,3.47,384250,1.81,30375,4.28,2375,0.33
477,Exit Short,Long,27-12-2021 17:09,568.3,1,-4250,-0.6,359625,-0.31,1500,0.21,4750,0.67
477,Entry Short,Short,27-12-2021 15:45,564.9,1,-4250,-0.6,359625,-0.31,1500,0.21,4750,0.67
476,Exit Long,Close entry(s) order Long,27-12-2021 12:12,571.6,1,-7125,-0.99,363875,-0.52,1500,0.21,8125,1.13
476,Entry Long,Long,27-12-2021 09:03,577.3,1,-7125,-0.99,363875,-0.52,1500,0.21,8125,1.13
475,Exit Short,Close entry(s) order Short,23-12-2021 17:12,575,1,-1750,-0.24,371000,-0.13,1000,0.14,3375,0.47
475,Entry Short,Short,23-12-2021 13:51,573.6,1,-1750,-0.24,371000,-0.13,1000,0.14,3375,0.47
474,Exit Long,Close entry(s) order Long,22-12-2021 09:18,574.6,1,6000,0.84,372750,0.44,13500,1.9,2375,0.33
474,Entry Long,Long,21-12-2021 17:27,569.8,1,6000,0.84,372750,0.44,13500,1.9,2375,0.33
473,Exit Short,Close entry(s) order Short,21-12-2021 16:00,565.1,1,-125,-0.02,366750,-0.01,2750,0.39,1250,0.18
473,Entry Short,Short,21-12-2021 12:51,565,1,-125,-0.02,366750,-0.01,2750,0.39,1250,0.18
472,Exit Long,Close entry(s) order Long,20-12-2021 22:39,574.1,1,3000,0.42,366875,0.22,9625,1.35,125,0.02
472,Entry Long,Long,20-12-2021 18:36,571.7,1,3000,0.42,366875,0.22,9625,1.35,125,0.02
471,Exit Short,Close entry(s) order Short,17-12-2021 17:33,563.3,1,9000,1.26,363875,0.66,13875,1.95,125,0.02
471,Entry Short,Short,17-12-2021 09:03,570.5,1,9000,1.26,363875,0.66,13875,1.95,125,0.02
470,Exit Long,Close entry(s) order Long,15-12-2021 21:18,578.8,1,4875,0.68,354875,0.36,9250,1.29,1625,0.23
470,Entry Long,Long,15-12-2021 17:09,574.9,1,4875,0.68,354875,0.36,9250,1.29,1625,0.23
469,Exit Short,Close entry(s) order Short,14-12-2021 12:33,571.7,1,-1875,-0.26,350000,-0.14,3250,0.46,3000,0.42
469,Entry Short,Short,14-12-2021 09:03,570.2,1,-1875,-0.26,350000,-0.14,3250,0.46,3000,0.42
468,Exit Long,Close entry(s) order Long,10-12-2021 09:45,570.4,1,-1875,-0.26,351875,-0.14,9125,1.28,5000,0.7
468,Entry Long,Long,09-12-2021 19:48,571.9,1,-1875,-0.26,351875,-0.14,9125,1.28,5000,0.7
467,Exit Short,Close entry(s) order Short,09-12-2021 18:03,568.6,1,-750,-0.11,353750,-0.06,5125,0.72,3375,0.48
467,Entry Short,Short,09-12-2021 13:21,568,1,-750,-0.11,353750,-0.06,5125,0.72,3375,0.48
466,Exit Long,Close entry(s) order Long,08-12-2021 18:15,572,1,5500,0.78,354500,0.41,14000,1.97,375,0.05
466,Entry Long,Long,08-12-2021 11:33,567.6,1,5500,0.78,354500,0.41,14000,1.97,375,0.05
465,Exit Short,Close entry(s) order Short,29-11-2021 16:03,664.6,1,-875,-0.11,349000,-0.06,875,0.11,3375,0.41
465,Entry Short,Short,29-11-2021 12:57,663.9,1,-875,-0.11,349000,-0.06,875,0.11,3375,0.41
464,Exit Long,Close entry(s) order Long,29-11-2021 12:57,663.9,1,-7125,-0.85,349875,-0.53,375,0.04,7500,0.9
464,Entry Long,Long,29-11-2021 12:36,669.6,1,-7125,-0.85,349875,-0.53,375,0.04,7500,0.9
463,Exit Short,Close entry(s) order Short,29-11-2021 12:30,667.3,1,-5875,-0.71,357000,-0.43,250,0.03,6000,0.72
463,Entry Short,Short,29-11-2021 10:54,662.6,1,-5875,-0.71,357000,-0.43,250,0.03,6000,0.72
462,Exit Long,Close entry(s) order Long,26-11-2021 12:21,664.8,1,3500,0.42,362875,0.26,9750,1.18,6125,0.74
462,Entry Long,Long,25-11-2021 22:30,662,1,3500,0.42,362875,0.26,9750,1.18,6125,0.74
461,Exit Short,Close entry(s) order Short,25-11-2021 21:51,659.8,1,-1750,-0.21,359375,-0.13,1875,0.23,4500,0.55
461,Entry Short,Short,25-11-2021 19:18,658.4,1,-1750,-0.21,359375,-0.13,1875,0.23,4500,0.55
460,Exit Long,Close entry(s) order Long,25-11-2021 19:18,658.4,1,-4000,-0.48,361125,-0.29,1500,0.18,4375,0.53
460,Entry Long,Long,25-11-2021 18:33,661.6,1,-4000,-0.48,361125,-0.29,1500,0.18,4375,0.53
459,Exit Short,Long,25-11-2021 18:33,661.6,1,-4500,-0.55,365125,-0.33,375,0.05,4875,0.59
459,Entry Short,Short,25-11-2021 16:33,658,1,-4500,-0.55,365125,-0.33,375,0.05,4875,0.59
458,Exit Long,Close entry(s) order Long,23-11-2021 19:27,655.3,1,1000,0.12,369625,0.07,10375,1.27,3000,0.37
458,Entry Long,Long,23-11-2021 12:54,654.5,1,1000,0.12,369625,0.07,10375,1.27,3000,0.37
457,Exit Short,Close entry(s) order Short,22-11-2021 21:57,644.2,1,12000,1.47,368625,0.88,22875,2.8,0,0
457,Entry Short,Short,22-11-2021 12:39,653.8,1,12000,1.47,368625,0.88,22875,2.8,0,0
456,Exit Short,Close entry(s) order Short,17-11-2021 22:33,656.4,1,6250,0.76,356625,0.46,13000,1.57,2750,0.33
456,Entry Short,Short,17-11-2021 18:15,661.4,1,6250,0.76,356625,0.46,13000,1.57,2750,0.33
455,Exit Long,Close entry(s) order Long,16-11-2021 15:51,668.4,1,6875,0.83,350375,0.51,8375,1.01,0,0
455,Entry Long,Long,16-11-2021 09:03,662.9,1,6875,0.83,350375,0.51,8375,1.01,0,0
454,Exit Short,Close entry(s) order Short,15-11-2021 11:12,652.3,1,4125,0.5,343500,0.31,14125,1.72,2750,0.34
454,Entry Short,Short,12-11-2021 21:27,655.6,1,4125,0.5,343500,0.31,14125,1.72,2750,0.34
453,Exit Long,Close entry(s) order Long,12-11-2021 12:21,668.9,1,13875,1.69,339375,1.05,16375,1.99,1625,0.2
453,Entry Long,Long,11-11-2021 21:33,657.8,1,13875,1.69,339375,1.05,16375,1.99,1625,0.2
452,Exit Short,Long,11-11-2021 21:33,657.8,1,-4625,-0.57,325500,-0.35,1125,0.14,7125,0.87
452,Entry Short,Short,11-11-2021 19:42,654.1,1,-4625,-0.57,325500,-0.35,1125,0.14,7125,0.87
451,Exit Long,Close entry(s) order Long,11-11-2021 19:42,654.1,1,-2500,-0.3,330125,-0.19,625,0.08,3750,0.46
451,Entry Long,Long,11-11-2021 19:30,656.1,1,-2500,-0.3,330125,-0.19,625,0.08,3750,0.46
450,Exit Short,Long,11-11-2021 19:30,656.1,1,250,0.03,332625,0.02,1125,0.14,5000,0.61
450,Entry Short,Short,11-11-2021 18:48,656.3,1,250,0.03,332625,0.02,1125,0.14,5000,0.61
449,Exit Long,Close entry(s) order Long,11-11-2021 18:48,656.3,1,-7250,-0.88,332375,-0.54,750,0.09,7500,0.91
449,Entry Long,Long,11-11-2021 18:03,662.1,1,-7250,-0.88,332375,-0.54,750,0.09,7500,0.91
448,Exit Short,Close entry(s) order Short,08-11-2021 21:03,696,1,7500,0.85,339625,0.56,17875,2.04,2125,0.24
448,Entry Short,Short,08-11-2021 17:33,702,1,7500,0.85,339625,0.56,17875,2.04,2125,0.24
447,Exit Long,Close entry(s) order Long,03-11-2021 12:21,699,1,3000,0.34,332125,0.23,7750,0.89,7500,0.86
447,Entry Long,Long,02-11-2021 20:21,696.6,1,3000,0.34,332125,0.23,7750,0.89,7500,0.86
446,Exit Short,Close entry(s) order Short,29-10-2021 12:03,722,1,13875,1.51,329125,1.05,24875,2.71,4375,0.48
446,Entry Short,Short,28-10-2021 18:27,733.1,1,13875,1.51,329125,1.05,24875,2.71,4375,0.48
445,Exit Long,Close entry(s) order Long,27-10-2021 20:57,743,1,8750,0.95,315250,0.67,22750,2.47,375,0.04
445,Entry Long,Long,27-10-2021 17:33,736,1,8750,0.95,315250,0.67,22750,2.47,375,0.04
444,Exit Short,Long,27-10-2021 17:33,736,1,-4500,-0.49,306500,-0.34,1375,0.15,4500,0.49
444,Entry Short,Short,27-10-2021 17:21,732.4,1,-4500,-0.49,306500,-0.34,1375,0.15,4500,0.49
443,Exit Long,Close entry(s) order Long,22-10-2021 11:54,682.6,1,2875,0.34,311000,0.22,7250,0.85,625,0.07
443,Entry Long,Long,21-10-2021 22:54,680.3,1,2875,0.34,311000,0.22,7250,0.85,625,0.07
442,Exit Short,Long,21-10-2021 22:54,680.3,1,-4750,-0.56,308125,-0.36,625,0.07,5375,0.64
442,Entry Short,Short,21-10-2021 21:48,676.5,1,-4750,-0.56,308125,-0.36,625,0.07,5375,0.64
441,Exit Long,Close entry(s) order Long,21-10-2021 11:06,681.7,1,250,0.03,312875,0.02,8875,1.04,8000,0.94
441,Entry Long,Long,20-10-2021 20:12,681.5,1,250,0.03,312875,0.02,8875,1.04,8000,0.94
440,Exit Short,Close entry(s) order Short,15-10-2021 21:30,715.2,1,-875,-0.1,312625,-0.07,5000,0.56,7375,0.83
440,Entry Short,Short,15-10-2021 18:42,714.5,1,-875,-0.1,312625,-0.07,5000,0.56,7375,0.83
439,Exit Long,Close entry(s) order Long,14-10-2021 12:33,724.7,1,25875,2.94,313500,2.01,31625,3.59,875,0.1
439,Entry Long,Long,13-10-2021 20:15,704,1,25875,2.94,313500,2.01,31625,3.59,875,0.1
438,Exit Short,Long,13-10-2021 20:15,704,1,-1125,-0.13,287625,-0.09,875,0.1,3375,0.38
438,Entry Short,Short,13-10-2021 19:51,703.1,1,-1125,-0.13,287625,-0.09,875,0.1,3375,0.38
437,Exit Long,Close entry(s) order Long,13-10-2021 19:51,703.1,1,-10250,-1.15,288750,-0.79,4375,0.49,10625,1.19
437,Entry Long,Long,13-10-2021 17:33,711.3,1,-10250,-1.15,288750,-0.79,4375,0.49,10625,1.19
436,Exit Short,Close entry(s) order Short,11-10-2021 21:15,703.9,1,22375,2.48,299000,1.75,28250,3.13,1875,0.21
436,Entry Short,Short,11-10-2021 17:42,721.8,1,22375,2.48,299000,1.75,28250,3.13,1875,0.21
435,Exit Long,Close entry(s) order Long,11-10-2021 13:03,731.6,1,3125,0.34,276625,0.25,6625,0.73,2375,0.26
435,Entry Long,Long,11-10-2021 09:03,729.1,1,3125,0.34,276625,0.25,6625,0.73,2375,0.26
434,Exit Short,Close entry(s) order Short,07-10-2021 11:54,730,1,15750,1.7,273500,1.25,25375,2.73,4000,0.43
434,Entry Short,Short,06-10-2021 18:48,742.6,1,15750,1.7,273500,1.25,25375,2.73,4000,0.43
433,Exit Long,Close entry(s) order Long,04-10-2021 21:30,740.3,1,14750,1.62,257750,1.19,26000,2.86,1125,0.12
433,Entry Long,Long,04-10-2021 17:42,728.5,1,14750,1.62,257750,1.19,26000,2.86,1125,0.12
432,Exit Short,Long,04-10-2021 17:42,728.5,1,-10250,-1.14,243000,-0.82,625,0.07,11375,1.26
432,Entry Short,Short,04-10-2021 16:54,720.3,1,-10250,-1.14,243000,-0.82,625,0.07,11375,1.26
431,Exit Long,Close entry(s) order Long,04-10-2021 16:54,720.3,1,-4875,-0.54,253250,-0.39,12375,1.37,5625,0.62
431,Entry Long,Long,04-10-2021 09:06,724.2,1,-4875,-0.54,253250,-0.39,12375,1.37,5625,0.62
430,Exit Short,Long,04-10-2021 09:06,724.2,1,-8250,-0.92,258125,-0.65,7875,0.88,10500,1.17
430,Entry Short,Short,01-10-2021 18:24,717.6,1,-8250,-0.92,258125,-0.65,7875,0.88,10500,1.17
429,Exit Long,Close entry(s) order Long,01-10-2021 12:39,736.4,1,13875,1.53,266375,1.11,24000,2.65,2125,0.23
429,Entry Long,Long,30-09-2021 23:03,725.3,1,13875,1.53,266375,1.11,24000,2.65,2125,0.23
428,Exit Short,Close entry(s) order Short,30-09-2021 10:33,708.9,1,19750,2.18,252500,1.6,27750,3.06,1250,0.14
428,Entry Short,Short,29-09-2021 18:03,724.7,1,19750,2.18,252500,1.6,27750,3.06,1250,0.14
427,Exit Long,Close entry(s) order Long,24-09-2021 12:18,675.9,1,17375,2.1,232750,1.43,22250,2.69,1875,0.23
427,Entry Long,Long,23-09-2021 18:27,662,1,17375,2.1,232750,1.43,22250,2.69,1875,0.23
426,Exit Short,Close entry(s) order Short,17-09-2021 10:15,692.8,1,-750,-0.09,215375,-0.06,3125,0.36,8875,1.03
426,Entry Short,Short,16-09-2021 19:36,692.2,1,-750,-0.09,215375,-0.06,3125,0.36,8875,1.03
425,Exit Long,Close entry(s) order Long,16-09-2021 19:36,692.2,1,-13000,-1.48,216125,-1.06,15875,1.81,13250,1.51
425,Entry Long,Long,16-09-2021 18:33,702.6,1,-13000,-1.48,216125,-1.06,15875,1.81,13250,1.51
424,Exit Short,Long,16-09-2021 18:33,702.6,1,-10125,-1.17,229125,-0.82,8625,0.99,11250,1.3
424,Entry Short,Short,16-09-2021 16:30,694.5,1,-10125,-1.17,229125,-0.82,8625,0.99,11250,1.3
423,Exit Long,Close entry(s) order Long,16-09-2021 16:30,694.5,1,-5125,-0.59,239250,-0.41,4875,0.56,5875,0.67
423,Entry Long,Long,16-09-2021 13:51,698.6,1,-5125,-0.59,239250,-0.41,4875,0.56,5875,0.67
422,Exit Short,Long,16-09-2021 13:51,698.6,1,-5375,-0.62,244375,-0.43,875,0.1,5625,0.65
422,Entry Short,Short,16-09-2021 13:00,694.3,1,-5375,-0.62,244375,-0.43,875,0.1,5625,0.65
421,Exit Long,Close entry(s) order Long,08-09-2021 22:33,662.4,1,20375,2.52,249750,1.66,33500,4.15,3250,0.4
421,Entry Long,Long,08-09-2021 15:48,646.1,1,20375,2.52,249750,1.66,33500,4.15,3250,0.4
420,Exit Short,Close entry(s) order Short,07-09-2021 18:39,646.2,1,-1500,-0.19,229375,-0.12,8750,1.09,1875,0.23
420,Entry Short,Short,07-09-2021 12:54,645,1,-1500,-0.19,229375,-0.12,8750,1.09,1875,0.23
419,Exit Long,Close entry(s) order Long,01-09-2021 09:06,626.4,1,3250,0.42,230875,0.26,3875,0.5,4375,0.56
419,Entry Long,Long,31-08-2021 20:42,623.8,1,3250,0.42,230875,0.26,3875,0.5,4375,0.56
418,Exit Short,Close entry(s) order Short,30-08-2021 22:09,618.4,1,-2875,-0.37,227625,-0.23,3875,0.5,3625,0.47
418,Entry Short,Short,30-08-2021 18:54,616.1,1,-2875,-0.37,227625,-0.23,3875,0.5,3625,0.47
417,Exit Long,Close entry(s) order Long,26-08-2021 23:03,613.8,1,20000,2.68,230500,1.65,27875,3.73,1125,0.15
417,Entry Long,Long,26-08-2021 15:30,597.8,1,20000,2.68,230500,1.65,27875,3.73,1125,0.15
416,Exit Short,Long,26-08-2021 15:30,597.8,1,-2500,-0.34,210500,-0.21,625,0.08,2500,0.34
416,Entry Short,Short,26-08-2021 12:51,595.8,1,-2500,-0.34,210500,-0.21,625,0.08,2500,0.34
415,Exit Long,Close entry(s) order Long,26-08-2021 12:51,595.8,1,-2250,-0.3,213000,-0.19,625,0.08,2875,0.38
415,Entry Long,Long,26-08-2021 10:39,597.6,1,-2250,-0.3,213000,-0.19,625,0.08,2875,0.38
414,Exit Short,Close entry(s) order Short,26-08-2021 10:36,597.5,1,-2625,-0.35,215250,-0.22,1625,0.22,2625,0.35
414,Entry Short,Short,25-08-2021 22:36,595.4,1,-2625,-0.35,215250,-0.22,1625,0.22,2625,0.35
413,Exit Long,Close entry(s) order Long,25-08-2021 22:30,596.5,1,-1375,-0.18,217875,-0.11,5875,0.79,2000,0.27
413,Entry Long,Long,25-08-2021 18:36,597.6,1,-1375,-0.18,217875,-0.11,5875,0.79,2000,0.27
412,Exit Short,Close entry(s) order Short,24-08-2021 21:48,596.9,1,-2500,-0.34,219250,-0.2,0,0,3250,0.44
412,Entry Short,Short,24-08-2021 19:33,594.9,1,-2500,-0.34,219250,-0.2,0,0,3250,0.44
411,Exit Long,Close entry(s) order Long,24-08-2021 13:45,598.1,1,3000,0.4,221750,0.25,5375,0.72,0,0
411,Entry Long,Long,23-08-2021 21:48,595.7,1,3000,0.4,221750,0.25,5375,0.72,0,0
410,Exit Short,Long,23-08-2021 21:48,595.7,1,-125,-0.02,218750,-0.01,0,0,375,0.05
410,Entry Short,Short,23-08-2021 21:45,595.6,1,-125,-0.02,218750,-0.01,0,0,375,0.05
409,Exit Long,Close entry(s) order Long,23-08-2021 21:45,595.6,1,-125,-0.02,218875,-0.01,250,0.03,500,0.07
409,Entry Long,Long,23-08-2021 21:39,595.7,1,-125,-0.02,218875,-0.01,250,0.03,500,0.07
408,Exit Short,Long,23-08-2021 21:39,595.7,1,-3250,-0.44,219000,-0.27,875,0.12,3250,0.44
408,Entry Short,Short,23-08-2021 20:48,593.1,1,-3250,-0.44,219000,-0.27,875,0.12,3250,0.44
407,Exit Long,Close entry(s) order Long,20-08-2021 16:39,598.1,1,4625,0.62,222250,0.38,4875,0.66,1000,0.13
407,Entry Long,Long,20-08-2021 09:03,594.4,1,4625,0.62,222250,0.38,4875,0.66,1000,0.13
406,Exit Short,Close entry(s) order Short,18-08-2021 15:24,591.7,1,3000,0.4,217625,0.25,6000,0.81,1500,0.2
406,Entry Short,Short,17-08-2021 18:36,594.1,1,3000,0.4,217625,0.25,6000,0.81,1500,0.2
405,Exit Long,Close entry(s) order Long,17-08-2021 18:36,594.1,1,-3500,-0.47,214625,-0.29,3125,0.42,4000,0.54
405,Entry Long,Long,17-08-2021 17:42,596.9,1,-3500,-0.47,214625,-0.29,3125,0.42,4000,0.54
404,Exit Short,Close entry(s) order Short,17-08-2021 16:18,595.2,1,125,0.02,218125,0.01,375,0.05,0,0
404,Entry Short,Short,17-08-2021 16:15,595.3,1,125,0.02,218125,0.01,375,0.05,0,0
403,Exit Long,Close entry(s) order Long,17-08-2021 16:15,595.3,1,-2000,-0.27,218000,-0.16,250,0.03,2500,0.34
403,Entry Long,Long,17-08-2021 14:39,596.9,1,-2000,-0.27,218000,-0.16,250,0.03,2500,0.34
402,Exit Short,Long,17-08-2021 14:39,596.9,1,-2250,-0.3,220000,-0.18,625,0.08,2500,0.34
402,Entry Short,Short,17-08-2021 14:00,595.1,1,-2250,-0.3,220000,-0.18,625,0.08,2500,0.34
401,Exit Long,Close entry(s) order Long,16-08-2021 22:30,600.4,1,2625,0.35,222250,0.22,5000,0.67,250,0.03
401,Entry Long,Long,16-08-2021 18:27,598.3,1,2625,0.35,222250,0.22,5000,0.67,250,0.03
400,Exit Short,Close entry(s) order Short,11-08-2021 21:27,605.3,1,5125,0.67,219625,0.42,8750,1.15,625,0.08
400,Entry Short,Short,11-08-2021 17:18,609.4,1,5125,0.67,219625,0.42,8750,1.15,625,0.08
399,Exit Long,Close entry(s) order Long,11-08-2021 14:39,612.3,1,0,0,214500,0,2000,0.26,625,0.08
399,Entry Long,Long,11-08-2021 10:03,612.3,1,0,0,214500,0,2000,0.26,625,0.08
398,Exit Short,Close entry(s) order Short,11-08-2021 09:51,612,1,-2625,-0.34,214500,-0.22,250,0.03,2875,0.38
398,Entry Short,Short,10-08-2021 21:18,609.9,1,-2625,-0.34,214500,-0.22,250,0.03,2875,0.38
397,Exit Long,Close entry(s) order Long,10-08-2021 21:18,609.9,1,-3500,-0.46,217125,-0.29,1500,0.2,3875,0.51
397,Entry Long,Long,10-08-2021 19:24,612.7,1,-3500,-0.46,217125,-0.29,1500,0.2,3875,0.51
396,Exit Short,Close entry(s) order Short,09-08-2021 22:57,607.1,1,8375,1.09,220625,0.69,11375,1.48,250,0.03
396,Entry Short,Short,09-08-2021 16:54,613.8,1,8375,1.09,220625,0.69,11375,1.48,250,0.03
395,Exit Long,Close entry(s) order Long,09-08-2021 11:57,615.6,1,-250,-0.03,212250,-0.02,2250,0.29,2625,0.34
395,Entry Long,Long,06-08-2021 19:48,615.8,1,-250,-0.03,212250,-0.02,2250,0.29,2625,0.34
394,Exit Short,Close entry(s) order Short,06-08-2021 19:45,615.4,1,-2875,-0.38,212500,-0.24,3000,0.39,3250,0.42
394,Entry Short,Short,06-08-2021 16:39,613.1,1,-2875,-0.38,212500,-0.24,3000,0.39,3250,0.42
393,Exit Long,Close entry(s) order Long,06-08-2021 16:39,613.1,1,-2000,-0.26,215375,-0.16,750,0.1,2125,0.28
393,Entry Long,Long,06-08-2021 16:06,614.7,1,-2000,-0.26,215375,-0.16,750,0.1,2125,0.28
392,Exit Short,Close entry(s) order Short,06-08-2021 15:45,614,1,-1625,-0.21,217375,-0.13,750,0.1,2125,0.28
392,Entry Short,Short,06-08-2021 12:57,612.7,1,-1625,-0.21,217375,-0.13,750,0.1,2125,0.28
391,Exit Long,Close entry(s) order Long,03-08-2021 22:06,603.8,1,625,0.08,219000,0.05,5125,0.68,3750,0.5
391,Entry Long,Long,03-08-2021 18:15,603.3,1,625,0.08,219000,0.05,5125,0.68,3750,0.5
390,Exit Short,Long,03-08-2021 18:15,603.3,1,-2375,-0.32,218375,-0.19,4875,0.65,3000,0.4
390,Entry Short,Short,03-08-2021 16:00,601.4,1,-2375,-0.32,218375,-0.19,4875,0.65,3000,0.4
389,Exit Long,Close entry(s) order Long,03-08-2021 16:00,601.4,1,-1500,-0.2,220750,-0.12,375,0.05,1625,0.22
389,Entry Long,Long,03-08-2021 15:21,602.6,1,-1500,-0.2,220750,-0.12,375,0.05,1625,0.22
388,Exit Short,Long,03-08-2021 15:21,602.6,1,-1750,-0.23,222250,-0.14,125,0.02,1875,0.25
388,Entry Short,Short,03-08-2021 14:03,601.2,1,-1750,-0.23,222250,-0.14,125,0.02,1875,0.25
387,Exit Long,Close entry(s) order Long,03-08-2021 13:18,602.3,1,375,0.05,224000,0.03,625,0.08,125,0.02
387,Entry Long,Long,03-08-2021 13:06,602,1,375,0.05,224000,0.03,625,0.08,125,0.02
386,Exit Short,Long,03-08-2021 13:06,602,1,-875,-0.12,223625,-0.07,375,0.05,1000,0.13
386,Entry Short,Short,03-08-2021 12:42,601.3,1,-875,-0.12,223625,-0.07,375,0.05,1000,0.13
385,Exit Long,Close entry(s) order Long,03-08-2021 12:42,601.3,1,-2500,-0.33,224500,-0.2,125,0.02,2500,0.33
385,Entry Long,Long,03-08-2021 11:12,603.3,1,-2500,-0.33,224500,-0.2,125,0.02,2500,0.33
384,Exit Short,Long,03-08-2021 11:12,603.3,1,-2750,-0.37,227000,-0.22,125,0.02,3000,0.4
384,Entry Short,Short,02-08-2021 21:33,601.1,1,-2750,-0.37,227000,-0.22,125,0.02,3000,0.4
383,Exit Long,Close entry(s) order Long,02-08-2021 15:12,603.2,1,250,0.03,229750,0.02,1625,0.22,500,0.07
383,Entry Long,Long,02-08-2021 11:36,603,1,250,0.03,229750,0.02,1625,0.22,500,0.07
382,Exit Short,Close entry(s) order Short,30-07-2021 22:21,596.1,1,5375,0.72,229500,0.44,8375,1.12,500,0.07
382,Entry Short,Short,30-07-2021 18:21,600.4,1,5375,0.72,229500,0.44,8375,1.12,500,0.07
381,Exit Long,Close entry(s) order Long,30-07-2021 09:18,603.2,1,1250,0.17,224125,0.1,10625,1.41,750,0.1
381,Entry Long,Long,29-07-2021 18:27,602.2,1,1250,0.17,224125,0.1,10625,1.41,750,0.1
380,Exit Short,Close entry(s) order Short,29-07-2021 13:48,601.5,1,-1250,-0.17,222875,-0.1,1000,0.13,2125,0.28
380,Entry Short,Short,29-07-2021 09:03,600.5,1,-1250,-0.17,222875,-0.1,1000,0.13,2125,0.28
379,Exit Long,Close entry(s) order Long,29-07-2021 09:03,600.5,1,-5125,-0.68,224125,-0.42,250,0.03,5375,0.71
379,Entry Long,Long,28-07-2021 22:51,604.6,1,-5125,-0.68,224125,-0.42,250,0.03,5375,0.71
378,Exit Short,Close entry(s) order Short,27-07-2021 23:03,600.6,1,5750,0.76,229250,0.47,6625,0.88,875,0.12
378,Entry Short,Short,27-07-2021 18:09,605.2,1,5750,0.76,229250,0.47,6625,0.88,875,0.12
377,Exit Long,Close entry(s) order Long,16-07-2021 21:24,577.1,1,-875,-0.12,223500,-0.07,1125,0.16,2000,0.28
377,Entry Long,Long,16-07-2021 18:21,577.8,1,-875,-0.12,223500,-0.07,1125,0.16,2000,0.28
376,Exit Short,Close entry(s) order Short,15-07-2021 09:39,577.6,1,3125,0.43,224375,0.26,6375,0.88,250,0.03
376,Entry Short,Short,14-07-2021 19:18,580.1,1,3125,0.43,224375,0.26,6375,0.88,250,0.03
375,Exit Long,Close entry(s) order Long,14-07-2021 19:18,580.1,1,-2375,-0.33,221250,-0.19,2750,0.38,2500,0.34
375,Entry Long,Long,14-07-2021 17:48,582,1,-2375,-0.33,221250,-0.19,2750,0.38,2500,0.34
374,Exit Short,Long,14-07-2021 17:48,582,1,-3125,-0.43,223625,-0.25,375,0.05,3500,0.48
374,Entry Short,Short,14-07-2021 16:48,579.5,1,-3125,-0.43,223625,-0.25,375,0.05,3500,0.48
373,Exit Long,Close entry(s) order Long,14-07-2021 16:48,579.5,1,-2750,-0.38,226750,-0.22,125,0.02,3250,0.45
373,Entry Long,Long,14-07-2021 16:45,581.7,1,-2750,-0.38,226750,-0.22,125,0.02,3250,0.45
372,Exit Short,Close entry(s) order Short,14-07-2021 16:36,581.3,1,125,0.02,229500,0.01,250,0.03,125,0.02
372,Entry Short,Short,14-07-2021 16:33,581.4,1,125,0.02,229500,0.01,250,0.03,125,0.02
371,Exit Long,Close entry(s) order Long,14-07-2021 16:33,581.4,1,0,0,229375,0,125,0.02,375,0.05
371,Entry Long,Long,14-07-2021 16:27,581.4,1,0,0,229375,0,125,0.02,375,0.05
370,Exit Short,Long,14-07-2021 16:27,581.4,1,-1750,-0.24,229375,-0.14,500,0.07,1875,0.26
370,Entry Short,Short,14-07-2021 13:27,580,1,-1750,-0.24,229375,-0.14,500,0.07,1875,0.26
369,Exit Long,Close entry(s) order Long,14-07-2021 13:27,580,1,-1625,-0.22,231125,-0.13,375,0.05,1750,0.24
369,Entry Long,Long,14-07-2021 11:45,581.3,1,-1625,-0.22,231125,-0.13,375,0.05,1750,0.24
368,Exit Short,Close entry(s) order Short,13-07-2021 21:57,581.4,1,-3125,-0.43,232750,-0.25,250,0.03,4000,0.55
368,Entry Short,Short,13-07-2021 19:33,578.9,1,-3125,-0.43,232750,-0.25,250,0.03,4000,0.55
367,Exit Long,Close entry(s) order Long,12-07-2021 21:33,582.2,1,5125,0.71,235875,0.42,8875,1.23,250,0.03
367,Entry Long,Long,12-07-2021 17:00,578.1,1,5125,0.71,235875,0.42,8875,1.23,250,0.03
366,Exit Short,Close entry(s) order Short,12-07-2021 14:33,576.4,1,0,0,230750,0,1000,0.14,750,0.1
366,Entry Short,Short,12-07-2021 12:06,576.4,1,0,0,230750,0,1000,0.14,750,0.1
